"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"679","org.apache.tools.ant.filters.FixCrLfFilter$RemoveTabFilter","0","0","2","0","0","0","0","0","0","0","2","0","63","0","0","0","0","0","0","0.5"
"680","org.apache.tools.ant.input.InputHandler","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"681","org.apache.tools.ant.types.Path","0","0","37","0","0","3","12","105","2","1","28","0.0702861952861954","1104","0","3","-0.0230532786885246","-0.0046897546897547","0","0","-0.112676056338028"
"682","org.apache.tools.ant.types.AbstractFileSet","0","0","60","0","3","0","2","53","0","0","58","0.0248473926878369","1066","0","2","-0.00391849529780569","0.000161420500403554","0","0","0.138869106964822"
"683","org.apache.tools.ant.types.Quantifier","0","0","6","0","0","0","0","0","0","0","5","0","195","0","11","0","0","0","0","1"
"684","org.apache.tools.ant.taskdefs.Tstamp","0","0","6","0","0","0","0","0","0","0","4","0","134","0","0","0","0","0","0","0.166666666666668"
"685","org.apache.tools.ant.taskdefs.CVSPass","0","0","6","0","0","0","0","0","0","0","5","0","1268","0","0","0","0","0","0","0.333333333333343"
"686","org.apache.tools.ant.taskdefs.BZip2","0","0","4","0","0","0","0","0","0","0","1","0","87","0","0","0","0","0","0","0.375"
"687","org.apache.tools.ant.filters.TabsToSpaces","0","0","7","0","0","0","-1","0","0","0","5","0","123","0","0","0","0","0","0","0.071428571428573"
"688","org.apache.tools.ant.taskdefs.Length$When","0","0","1","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0"
"689","org.apache.tools.ant.types.Reference","0","0","9","0","1","0","0","0","0","0","9","0","105","0","1","0","0","0","0","0.111111111111111"
"690","org.apache.tools.ant.types.resources.BaseResourceCollectionContainer","0","0","15","0","3","0","0","0","0","0","11","0","318","0","0","0","0","0","0","0.033333333333335"
"691","org.apache.tools.ant.BuildException","0","0","15","0","3","9","0","0","9","0","15","0.226190476190476","158","0","1","0","0","0","0","0.0666666666666664"
"692","org.apache.tools.ant.types.selectors.AndSelector","0","0","3","0","0","0","0","0","0","0","3","0","51","0","0","0","0","0","0","0"
"693","org.apache.tools.ant.types.resources.ArchiveResource","0","0","21","0","2","0","0","0","0","0","18","0","361","0","1","0","0","0","0","0.11904761904762"
"694","org.apache.tools.ant.taskdefs.FixCRLF$CrLf","0","0","2","0","0","0","0","0","0","0","2","0","36","0","0","0","0","0","0","0"
"695","org.apache.tools.ant.taskdefs.condition.AntVersion","0","0","11","0","0","0","1","-9","0","0","9","-0.0666666666666667","248","0","0","0","0","0","0","1.95454545454545"
"696","org.apache.tools.ant.taskdefs.condition.Condition","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0"
"697","org.apache.tools.ant.taskdefs.Basename","0","0","5","0","0","0","0","0","0","0","5","0","90","0","0","0","0","0","0","0.300000000000001"
"698","org.apache.tools.ant.taskdefs.KeySubst","0","0","8","0","0","0","0","0","0","0","8","0","301","0","0","0","0","0","0","0.25"
"699","org.apache.tools.ant.helper.ProjectHelperImpl$NestedElementHandler","0","0","4","0","0","0","0","0","0","0","4","0","162","0","3","0","0","0","0","0.625"
"700","org.apache.tools.ant.util.regexp.Regexp","0","0","1","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","1"
"701","org.apache.tools.ant.util.CollectionUtils$EmptyEnumeration","0","0","3","0","0","0","0","0","0","0","3","0","12","0","0","0","0","0","0","0"
"702","org.apache.tools.mail.MailPrintStream","0","0","5","0","0","0","0","0","0","0","3","0","81","0","0","0","0","0","0","0.0999999999999996"
"703","org.apache.tools.ant.util.Retryable","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0.5"
"704","org.apache.tools.ant.input.InputRequest","0","0","7","0","1","1","0","0","1","0","7","0","42","0","0","0","0","0","0","0.214285714285714"
"705","org.apache.tools.ant.taskdefs.Touch","0","0","20","0","0","0","-1","2","0","0","13","0.00438596491228072","532","0","5","0","0","0","0","0.524999999999999"
"706","org.apache.tools.ant.filters.ChainableReader","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"707","org.apache.tools.ant.util.LineOrientedOutputStream","0","0","7","0","2","0","0","0","0","0","5","0","143","0","0","0","0","0","0","0.357142857142858"
"708","org.apache.tools.ant.taskdefs.ManifestTask","0","0","8","0","0","0","8","7","0","0","7","0.120238095238095","341","-0.2","2","-0.0195560253699788","0.00595238095238099","0","0","2.7047619047619"
"709","org.apache.tools.ant.types.mappers.FilterMapper","0","0","4","0","0","0","0","0","0","0","4","-0.666666666666667","75","1","0","0","0","0","0","0"
"710","org.apache.tools.ant.taskdefs.LoadResource","0","0","8","0","1","0","1","0","0","0","8","0","356","0","1","0","0","0","1","1.25"
"711","org.apache.tools.ant.taskdefs.Concat$TextElement","0","0","10","0","0","1","0","0","1","0","8","0","214","0","0","0","0","0","0","0.350000000000001"
"712","org.apache.tools.ant.taskdefs.AntlibDefinition","0","0","5","0","3","0","0","0","0","0","5","0","49","0","0","0","0","0","0","0.199999999999999"
"713","org.apache.tools.ant.types.FilterSet$OnMissing","0","0","4","0","0","0","0","0","0","0","3","0","53","0","3","0","0","0","0","0.875"
"714","org.apache.tools.ant.ProjectHelper","0","0","18","0","2","0","0","0","0","0","17","0","391","0","0","0","0","0","0","0.277777777777775"
"715","org.apache.tools.ant.util.LoaderUtils","0","0","11","0","0","0","0","0","0","0","8","0","95","0","1","0","0","0","0","0.0909090909090917"
"716","org.apache.tools.ant.types.selectors.DateSelector$TimeComparisons","0","0","1","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0"
"717","org.apache.tools.ant.taskdefs.cvslib.CvsVersion","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"718","org.apache.tools.ant.types.resources.Resources","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"719","org.apache.tools.ant.TypeAdapter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"720","org.apache.tools.ant.taskdefs.condition.IsSigned","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"721","org.apache.tools.ant.taskdefs.XSLTLoggerAware","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"722","org.apache.tools.ant.taskdefs.GUnzip","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"723","org.apache.tools.ant.taskdefs.CopyPath","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"724","org.apache.tools.ant.taskdefs.Move","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"725","org.apache.tools.ant.taskdefs.condition.Equals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"726","org.apache.tools.ant.types.selectors.SizeSelector$SizeComparisons","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"727","org.apache.tools.ant.util.regexp.RegexpMatcherFactory","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"728","org.apache.tools.ant.types.ArchiveFileSet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"729","org.apache.tools.ant.taskdefs.condition.IsTrue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"730","org.apache.tools.ant.taskdefs.FixCRLF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"731","org.apache.tools.ant.taskdefs.Recorder","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"732","org.apache.tools.ant.taskdefs.Untar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"733","org.apache.tools.ant.filters.FixCrLfFilter$SimpleFilterReader","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"734","org.apache.tools.ant.filters.TokenFilter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"735","org.apache.tools.ant.taskdefs.TaskOutputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"736","org.apache.tools.ant.DynamicElement","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"737","org.apache.tools.ant.taskdefs.compilers.Gcj","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"738","org.apache.tools.ant.util.XMLFragment$Child","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"739","org.apache.tools.ant.input.GreedyInputHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"740","org.apache.tools.ant.taskdefs.TempFile","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"741","org.apache.tools.ant.types.resources.First","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"742","org.apache.tools.ant.types.resources.Sort$SortedBag$MutableInt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"743","org.apache.tools.ant.helper.SingleCheckExecutor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"744","org.apache.tools.ant.taskdefs.Checksum$FormatElement","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"745","org.apache.tools.ant.taskdefs.SQLExec$OnError","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"746","org.apache.tools.ant.taskdefs.GenerateKey$DistinguishedName","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"747","org.apache.tools.ant.Diagnostics","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"748","org.apache.tools.ant.taskdefs.Javadoc$GroupArgument","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749","org.apache.tools.ant.taskdefs.MacroDef$Text","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"750","org.apache.tools.ant.taskdefs.Exit$NestedCondition","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"751","org.apache.tools.ant.types.CommandlineJava$SysProperties","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"752","org.apache.tools.ant.taskdefs.Execute$OS2CommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"753","org.apache.tools.ant.types.resources.FileResourceIterator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"754","org.apache.tools.ant.taskdefs.condition.Contains","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"755","org.apache.tools.ant.taskdefs.XSLTProcess","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"756","org.apache.tools.ant.ExitException","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"757","org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"758","org.apache.tools.ant.taskdefs.Recorder$VerbosityLevelChoices","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"759","org.apache.tools.ant.taskdefs.email.EmailTask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"760","org.apache.tools.ant.taskdefs.SQLExec$DelimiterType","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"761","org.apache.tools.ant.types.resources.StringResource","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"762","org.apache.tools.ant.taskdefs.AntStructure$StructurePrinter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"763","org.apache.tools.ant.types.resources.selectors.Type","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"764","org.apache.tools.ant.taskdefs.Execute$PerlScriptCommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"765","org.apache.tools.ant.filters.LineContains$Contains","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"766","org.apache.tools.ant.util.Watchdog","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"767","org.apache.tools.ant.helper.ProjectHelper2$AntHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"768","org.apache.tools.ant.filters.HeadFilter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"769","org.apache.tools.ant.util.DeweyDecimal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"770","org.apache.tools.ant.types.selectors.BaseSelector","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"771","org.apache.tools.ant.util.FlatFileNameMapper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"772","org.apache.tools.ant.types.resources.selectors.And","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"773","org.apache.tools.ant.types.resources.Touchable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"774","org.apache.tools.ant.taskdefs.Recorder$ActionChoices","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"775","org.apache.tools.ant.taskdefs.Replace$FileInput","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"776","org.apache.tools.ant.util.DOMElementWriter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"777","org.apache.tools.ant.taskdefs.Javac","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"778","org.apache.tools.bzip2.BZip2Constants","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"779","org.apache.tools.ant.taskdefs.Execute$VmsCommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"780","org.apache.tools.ant.taskdefs.Antlib","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"781","org.apache.tools.ant.types.selectors.DependSelector","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"782","org.apache.tools.ant.NoBannerLogger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"783","org.apache.tools.ant.types.resources.comparators.Name","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"784","org.apache.tools.ant.types.selectors.BaseSelectorContainer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"785","org.apache.tools.ant.types.FilterSetCollection","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"786","org.apache.tools.ant.util.StringUtils","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"787","org.apache.tools.ant.types.resources.StringResource$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"788","org.apache.tools.ant.SubBuildListener","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"789","org.apache.tools.ant.taskdefs.StreamPumper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"790","org.apache.tools.ant.types.ResourceLocation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"791","org.apache.tools.ant.taskdefs.Jar","0","0","0","0","0","1","0","0","0","1","0","0","-16","0","0","0","0","0","0","-0.516129032258071"
"792","org.apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"793","org.apache.tools.ant.taskdefs.ResourceCount","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"794","org.apache.tools.ant.taskdefs.Tar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"795","org.apache.tools.ant.taskdefs.condition.IsFailure","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796","org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"797","org.apache.tools.ant.taskdefs.Replace","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"798","org.apache.tools.ant.util.CompositeMapper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"799","org.apache.tools.ant.util.regexp.RegexpUtil","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"800","org.apache.tools.ant.types.TarFileSet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"801","org.apache.tools.ant.taskdefs.Length$ConditionHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"802","org.apache.tools.ant.util.facade.ImplementationSpecificArgument","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"803","org.apache.tools.ant.filters.EscapeUnicode","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"804","org.apache.tools.ant.taskdefs.DependSet$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"805","org.apache.tools.ant.taskdefs.Exec$StreamPumper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"806","org.apache.tools.ant.taskdefs.SubAnt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"807","org.apache.tools.ant.types.Description","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"808","org.apache.tools.ant.taskdefs.Parallel$TaskRunnable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"809","org.apache.tools.ant.taskdefs.Get$Base64Converter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"810","org.apache.tools.ant.taskdefs.Input","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"811","org.apache.tools.ant.types.resources.comparators.Type","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"812","org.apache.tools.bzip2.CRC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"813","org.apache.tools.ant.types.FilterChain","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"814","org.apache.tools.ant.types.resources.selectors.InstanceOf","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"815","org.apache.tools.ant.taskdefs.Replace$Replacefilter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"816","org.apache.tools.ant.util.UUEncoder","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"817","org.apache.tools.ant.DefaultLogger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"818","org.apache.tools.ant.taskdefs.Execute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"819","org.apache.tools.ant.types.resources.FileResource","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"820","org.apache.tools.ant.taskdefs.Cvs","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"821","org.apache.tools.ant.filters.TokenFilter$IgnoreBlank","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"822","org.apache.tools.ant.types.resources.Files","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"823","org.apache.tools.zip.ZipEntry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"824","org.apache.tools.ant.types.EnumeratedAttribute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"825","org.apache.tools.ant.types.resources.Sort$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"826","org.apache.tools.ant.types.RegularExpression","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"827","org.apache.tools.ant.util.LazyHashtable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"828","org.apache.tools.zip.ZipFile$BoundedInputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"829","org.apache.tools.ant.taskdefs.Classloader","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"830","org.apache.tools.ant.taskdefs.Javadoc$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"831","org.apache.tools.ant.taskdefs.LogOutputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"832","org.apache.tools.ant.types.resources.Sort$SortedBag$MyIterator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"833","org.apache.tools.ant.taskdefs.MacroDef$Attribute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"834","org.apache.tools.ant.taskdefs.MacroDef$MyAntTypeDefinition","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"835","org.apache.tools.ant.types.selectors.SizeSelector","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"836","org.apache.tools.tar.TarEntry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"837","org.apache.tools.ant.filters.TokenFilter$FileTokenizer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"838","org.apache.tools.ant.taskdefs.DependSet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"839","org.apache.tools.ant.taskdefs.Javadoc$SourceFile","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"840","org.apache.tools.ant.taskdefs.compilers.Sj","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"841","org.apache.tools.ant.taskdefs.Execute$CommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"842","org.apache.tools.ant.types.selectors.NoneSelector","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"843","org.apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"844","org.apache.tools.ant.types.resources.URLResource","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"845","org.apache.tools.ant.taskdefs.rmic.XNewRmic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"846","org.apache.tools.ant.ComponentHelper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"847","org.apache.tools.ant.taskdefs.email.PlainMailer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"848","org.apache.tools.ant.taskdefs.condition.FilesMatch","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"849","org.apache.tools.ant.taskdefs.Execute$ScriptCommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"850","org.apache.tools.ant.helper.ProjectHelperImpl$DataTypeHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"851","org.apache.tools.ant.taskdefs.Sync$SyncTarget","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"852","org.apache.tools.ant.taskdefs.XSLTLiaison3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853","org.apache.tools.ant.taskdefs.XSLTLiaison2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"854","org.apache.tools.ant.BuildListener","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"855","org.apache.tools.ant.filters.ReplaceTokens$Token","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"856","org.apache.tools.ant.dispatch.DispatchUtils","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"857","org.apache.tools.ant.helper.ProjectHelperImpl$TaskHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"858","org.apache.tools.ant.taskdefs.rmic.SunRmic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"859","org.apache.tools.ant.taskdefs.FixCRLF$AddAsisRemove","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"860","org.apache.tools.ant.taskdefs.Execute$MacCommandLauncher","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"861","org.apache.tools.ant.DemuxInputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"862","org.apache.tools.ant.filters.ReplaceTokens","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"863","org.apache.tools.ant.helper.ProjectHelperImpl$DescriptionHandler","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"864","org.apache.tools.ant.taskdefs.email.EmailAddress","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"865","org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"866","org.apache.tools.ant.Main","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"867","org.apache.tools.ant.taskdefs.Get$NullProgress","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"868","org.apache.tools.ant.taskdefs.condition.ConditionBase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"869","org.apache.tools.ant.types.Environment","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"870","org.apache.tools.ant.taskdefs.Rename","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"871","org.apache.tools.ant.taskdefs.compilers.Kjc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"872","org.apache.tools.zip.ZipFile$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"873","org.apache.tools.ant.util.ConcatResourceInputStream","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"874","org.apache.tools.ant.taskdefs.Javadoc$LinkArgument","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"875","org.apache.tools.ant.taskdefs.SQLExec$Transaction","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"876","org.apache.tools.ant.types.PatternSet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"877","org.apache.tools.ant.Project$AntRefTable","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
