"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"354","org.apache.tools.ant.helper.AntXMLContext","0","0","-28","0","0","0","0","0","0","0","-28","0","-300","0","-3","0","0","0","0","-0.214285714285714"
"355","org.apache.tools.zip.ZipShort","0","0","-10","0","0","0","0","0","0","0","-10","-0.583333333333333","-124","0","0","0","0","0","0","-0.0500000000000007"
"356","org.apache.tools.ant.types.resources.ImmutableResourceException","0","0","-2","0","0","0","0","0","0","0","-2","0","-9","0","0","0","0","0","0","0"
"357","org.apache.tools.ant.types.LogLevel","0","0","-5","0","-2","0","0","0","0","0","-3","0","-105","0","-5","0","0","0","0","-0.599999999999998"
"358","org.apache.tools.ant.taskdefs.SignJar","0","0","-20","0","0","0","0","0","0","0","-15","0","-458","0","-2","0","0","0","0","-0.375"
"359","org.apache.tools.ant.util.Base64Converter","0","0","-4","0","-1","0","0","0","0","0","-3","-0.555555555555555","-512","-0.416666666666667","0","0","0","0","0","-0.25"
"360","org.apache.tools.ant.taskdefs.condition.Http","0","0","-4","0","0","0","0","0","0","0","-4","0","-110","0","0","0","0","0","0","-0.375"
"361","org.apache.tools.ant.types.Path$PathElement","0","0","-7","0","0","0","0","0","0","0","-7","0","-55","0","-1","0","0","0","0","-0.142857142857143"
"362","org.apache.tools.ant.taskdefs.Length$EachHandler","0","0","-2","0","0","0","0","0","0","0","0","0","-37","0","-1","0","0","0","0","-0.25"
"363","org.apache.tools.ant.taskdefs.Touch$DateFormatFactory","0","0","-2","0","0","0","0","0","0","0","-2","0","-2","0","0","0","0","0","0","0"
"364","org.apache.tools.ant.DirectoryScanner","0","0","-66","0","-1","-1","-2","-170","-1","0","-32","-0.0048324540734408","-2462","0","-2","0","-0.0132133995037221","0","0","-0.00922849760058853"
"365","org.apache.tools.ant.taskdefs.AntStructure$DTDPrinter","0","0","-9","0","0","0","0","0","0","0","-6","0","-673","0","0","0","0","0","0","-0.222222222222229"
"366","org.apache.tools.ant.types.Quantifier$5","0","0","-2","0","0","0","0","0","0","0","0","0","-12","0","0","0","0","0","0","0"
"367","org.apache.tools.ant.types.Substitution","0","0","-4","0","0","0","0","0","0","0","-4","0","-33","0","0","0","0","0","0","-0.25"
"368","org.apache.tools.ant.types.Quantifier$1","0","0","-2","0","0","0","0","0","0","0","0","0","-12","0","0","0","0","0","0","0"
"369","org.apache.tools.ant.helper.ProjectHelper2$TargetHandler","0","0","-4","0","0","0","0","0","0","0","-4","0","-264","0","0","0","0","0","0","0"
"370","org.apache.tools.ant.taskdefs.condition.Socket","0","0","-4","0","0","0","0","0","0","0","-4","0","-95","0","0","0","0","0","0","-0.25"
"371","org.apache.tools.ant.types.Quantifier$2","0","0","-2","0","0","0","0","0","0","0","0","0","-12","0","0","0","0","0","0","0"
"372","org.apache.tools.ant.types.Quantifier$3","0","0","-2","0","0","0","0","0","0","0","0","0","-13","0","0","0","0","0","0","0"
"373","org.apache.tools.ant.taskdefs.Javadoc$TagArgument","0","0","-5","0","0","0","0","0","0","0","-5","0","-252","0","-1","0","0","0","0","-0.399999999999999"
"374","org.apache.tools.ant.types.Quantifier$4","0","0","-2","0","0","0","0","0","0","0","0","0","-13","0","0","0","0","0","0","0"
"375","org.apache.tools.ant.taskdefs.Transform","0","0","-1","0","0","0","0","0","0","0","-1","0","-4","0","0","0","0","0","0","0"
"376","org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm","0","0","-7","0","0","0","0","0","0","0","-7","-0.222222222222222","-222","0","0","0","0","0","0","-0.285714285714285"
"377","org.apache.tools.ant.taskdefs.RecorderEntry","0","0","-25","0","0","0","0","0","0","0","-17","0","-465","0","-1","0","0","0","0","-0.140000000000001"
"378","org.apache.tools.ant.taskdefs.condition.HasMethod","0","0","-12","0","0","0","0","0","0","0","-9","0","-233","0","-2","0","0","0","0","-0.25"
"379","org.apache.tools.ant.taskdefs.Untar$UntarCompressionMethod","0","0","-3","0","0","0","0","0","0","0","-3","0","-87","0","0","0","0","0","0","-0.5"
"380","org.apache.tools.ant.taskdefs.LoadFile","0","0","-2","0","0","0","0","0","0","0","-2","0","-12","0","0","0","0","0","0","0"
"381","org.apache.tools.ant.util.CollectionUtils$1","0","0","-3","0","0","0","0","0","0","0","-2","0","-18","0","0","0","0","0","0","-0.166666666666666"
"382","org.apache.tools.ant.util.CollectionUtils$2","0","0","-4","0","0","0","0","0","0","0","-3","0","-23","0","0","0","0","0","0","-0.125"
"383","org.apache.tools.ant.types.PropertySet","0","0","-25","0","0","0","0","0","0","0","-20","0","-614","0","-1","0","0","0","0","-0.16"
"384","org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter","0","0","-4","0","0","0","0","0","0","0","-2","0","-157","0","-1","0","0","0","0","-0.375"
"385","org.apache.tools.ant.util.KeepAliveInputStream","0","0","-2","0","0","0","0","0","0","0","-2","0","-7","0","0","0","0","0","0","0"
"386","org.apache.tools.ant.types.RedirectorElement","0","0","-29","0","0","0","0","0","0","0","-24","0","-862","0","-3","0","0","0","0","-0.362068965517242"
"387","org.apache.tools.ant.types.resources.ZipResource","0","0","-12","0","0","0","0","0","0","0","-10","0","-214","0","0","0","0","0","0","0.0416666666666679"
"388","org.apache.tools.ant.taskdefs.Definer$ResourceStack","0","0","-4","0","0","0","0","0","0","0","-1","0","-18","0","0","0","0","0","0","0"
"389","org.apache.tools.ant.types.FileList$FileName","0","0","-3","0","0","0","0","0","0","0","-3","0","-14","0","0","0","0","0","0","-0.166666666666667"
"390","org.apache.tools.ant.util.OutputStreamFunneler$Funnel","0","0","-9","0","0","0","0","0","0","0","-5","0","-141","0","-1","0","0","0","0","-0.111111111111111"
"391","org.apache.tools.ant.taskdefs.EchoXML","0","0","-4","0","0","0","0","0","0","0","-4","0","-85","0","0","0","0","0","0","-0.625"
"392","org.apache.tools.ant.ExitStatusException","0","0","-4","0","0","0","0","0","0","0","-4","-0.666666666666667","-30","0","0","0","0","0","0","-0.125"
"393","org.apache.tools.zip.UnixStat","0","0","0","0","0","0","0","0","0","0","0","0","-7","0","0","0","0","0","0","0"
"394","org.apache.tools.ant.helper.ProjectHelper2$ElementHandler","0","0","-5","0","0","-1","-1","0","0","-1","-5","0","-225","0","0","0","0","0","0","-1.7"
"395","org.apache.tools.ant.types.resources.selectors.Size","0","0","-6","0","0","0","0","0","0","0","-6","0","-52","0","-1","0","0","0","0","-0.166666666666667"
"396","org.apache.tools.ant.helper.ProjectHelper2","0","0","-17","0","0","0","0","0","0","0","-4","-0.0785714285714286","-470","0.142857142857143","-5","0","0","0","0","-0.147058823529413"
"397","org.apache.tools.ant.filters.StripLineComments$Comment","0","0","-4","0","0","0","-2","-3","0","0","-4","0.166666666666667","-27","0","0","0","-0.0833333333333334","0","0","-1.38095238095238"
"398","org.apache.tools.mail.MailMessage","0","0","-31","0","0","0","0","0","0","0","-13","0","-622","0","-2","0","0","0","0","-0.370967741935484"
"399","org.apache.tools.ant.XmlLogger","0","0","-16","0","0","0","0","0","0","0","-12","0","-694","0","-1","0","0","0","0","-0.5625"
"400","org.apache.tools.ant.FileScanner","0","0","-14","0","0","0","0","0","0","0","-14","0","-14","0","0","0","0","0","0","0"
"401","org.apache.tools.ant.taskdefs.ConditionTask","0","0","-5","0","0","0","0","0","0","0","-5","0","-153","0","0","0","0","0","0","-0.300000000000001"
"402","org.apache.tools.ant.util.DOMUtils","0","0","-7","0","0","0","0","0","0","0","-7","0","-66","0","0","0","0","0","0","0"
"403","org.apache.tools.ant.taskdefs.Property","0","0","-35","0","0","0","0","0","0","0","-25","0","-820","0","-3","0","0","0","0","-0.185714285714287"
"404","org.apache.tools.tar.TarBuffer","0","0","-21","0","0","0","0","0","0","0","-17","0","-629","0","0","0","0","0","0","-0.261904761904763"
"405","org.apache.tools.ant.types.Parameter","0","0","-7","0","0","0","0","0","0","0","-7","0","-43","0","0","0","0","0","0","-0.214285714285714"
"406","org.apache.tools.ant.types.selectors.MappingSelector","0","0","-8","0","-2","0","0","0","0","0","-6","0","-144","0","-3","0","0","0","0","-0.3125"
"407","org.apache.tools.ant.util.LazyFileOutputStream","0","0","-11","0","0","0","0","0","0","0","-10","0","-136","0","0","0","0","0","0","-0.272727272727273"
"408","org.apache.tools.ant.util.ScriptRunnerHelper","0","0","-17","0","0","-2","-4","-12","0","-2","-14","-0.0208333333333334","-184","0","-4","0","0.0188419117647059","0","0","-0.490530303030303"
"409","org.apache.tools.ant.helper.ProjectHelper2$MainHandler","0","0","-2","0","0","0","0","0","0","0","-2","0","-67","0","0","0","0","0","0","0"
"410","org.apache.tools.ant.taskdefs.DefaultExcludes","0","0","-6","0","0","0","0","0","0","0","-6","0","-131","0","0","0","0","0","0","-0.416666666666668"
"411","org.apache.tools.ant.taskdefs.WaitFor$Unit","0","0","-4","0","0","0","0","0","0","0","-3","0","-117","0","0","0","0","0","0","-1"
"412","org.apache.tools.ant.filters.ClassConstants","0","0","-5","0","0","0","0","0","0","0","-4","0","-170","0","0","0","0","0","0","-0.599999999999998"
"413","org.apache.tools.ant.taskdefs.Rmic$ImplementationSpecificArgument","0","0","-2","0","0","0","0","0","0","0","-2","0","-13","0","-1","0","0","0","0","-0.25"
"414","org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter$RmicFileNameMapper","0","0","-4","0","0","-1","0","0","0","-1","-3","0","-370","0","-1","0","0","0","0","0.375"
"415","org.apache.tools.zip.ZipLong","0","0","-10","0","0","0","0","0","0","0","-10","-0.717948717948718","-166","0","0","0","0","0","0","-0.0499999999999989"
"416","org.apache.tools.mail.SmtpResponseReader","0","0","-5","0","0","0","0","0","0","0","-3","0","-108","0","0","0","0","0","0","-0.199999999999999"
"417","org.apache.tools.ant.util.FileNameMapper","0","0","-3","0","0","0","0","0","0","0","-3","0","-3","0","0","0","0","0","0","0"
"418","org.apache.tools.ant.taskdefs.LogStreamHandler","0","0","-3","0","0","0","0","0","0","0","-3","0","-38","0","0","0","0","0","0","0"
"419","org.apache.tools.ant.types.resources.Resources$MyCollection","0","0","-4","0","0","0","0","0","0","0","-2","0","-44","0","-1","0","0","0","0","-0.25"
"420","org.apache.tools.ant.types.Commandline","0","0","-31","0","0","0","0","0","0","0","-27","0","-653","0","0","0","0","0","0","-0.0645161290322598"
"421","org.apache.tools.zip.ZipExtraField","0","0","-6","0","0","0","0","0","0","0","-6","0","-6","0","0","0","0","0","0","0"
"422","org.apache.tools.ant.taskdefs.Execute$WinNTCommandLauncher","0","0","-2","0","0","0","0","0","0","0","-1","0","-68","0","0","0","0","0","0","0"
"423","org.apache.tools.ant.taskdefs.MacroInstance$Element","0","0","-3","0","0","0","0","0","0","0","-3","0","-21","0","0","0","0","0","0","-0.166666666666666"
"424","org.apache.tools.ant.taskdefs.XSLTLogger","0","0","-1","0","0","0","0","0","0","0","-1","0","-1","0","0","0","0","0","0","0"
"425","org.apache.tools.ant.types.selectors.ContainsRegexpSelector","0","0","-7","0","0","0","0","0","0","0","-7","0","-215","0","-2","0","0","0","0","2.21428571428572"
"426","org.apache.tools.ant.helper.DefaultExecutor","0","0","-4","0","0","0","0","0","0","0","-3","0","-45","0","-1","0","0","0","0","-0.125"
"427","org.apache.tools.ant.filters.FixCrLfFilter","0","0","-18","0","0","0","0","0","0","0","-16","-0.0942513368983957","-334","0","-3","0","0","0","0","-0.222222222222225"
"428","org.apache.tools.ant.IntrospectionHelper$10","0","0","-2","0","0","-1","0","0","0","-1","-1","-0.25","-43","0","-1","0","-0.0208333333333334","0","0","5.75"
"429","org.apache.tools.ant.IntrospectionHelper$11","0","0","-2","0","0","-1","2","0","0","-1","-1","0.305555555555555","-72","0","-1","0","-0.0625","0","0","-6.83333333333333"
"430","org.apache.tools.ant.taskdefs.AntStructure$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","org.apache.tools.ant.types.Quantifier$Predicate","0","0","-3","0","-5","0","0","0","0","0","0","0","-9","0","0","0","0","0","0","0"
"432","org.apache.tools.ant.taskdefs.BUnzip2","0","0","-5","0","0","0","0","0","0","0","-1","-0.0416666666666667","-171","-0.166666666666667","0","0","0","0","0","0.199999999999996"
"433","org.apache.tools.ant.filters.FixCrLfFilter$CrLf","0","0","-15","0","0","0","0","0","0","0","-5","0","-170","0","-7","0","0","0","0","-0.233333333333333"
"434","org.apache.tools.ant.taskdefs.compilers.Jikes","0","0","-3","0","0","0","-1","0","0","0","-2","0","-353","0","0","0.0383333333333333","0.333333333333333","0","0","33.8"
"435","org.apache.tools.ant.types.resources.comparators.Size","0","0","-2","0","0","0","0","0","0","0","-1","0","-12","0","0","0","0","0","0","0"
"436","org.apache.tools.bzip2.CBZip2OutputStream$Data","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","org.apache.tools.ant.taskdefs.ProcessDestroyer","0","0","-8","0","0","0","0","0","0","0","-4","-0.0523809523809523","-318","-0.0333333333333333","-1","0","0","0","0","-0.5625"
"438","org.apache.tools.ant.taskdefs.MacroDef$NestedSequential","0","0","-4","0","0","0","0","0","0","0","-4","0","-60","0","0","0","0","0","0","-0.125"
"439","org.apache.tools.ant.types.resources.selectors.Compare","0","0","-8","0","0","0","0","0","0","0","-6","0","-167","0","-4","0","0","0","0","-0.3125"
"440","org.apache.tools.ant.types.selectors.PresentSelector","0","0","-7","0","0","0","0","0","0","0","-7","0","-199","0","-2","0","0","0","0","-0.285714285714285"
"441","org.apache.tools.ant.types.resources.Union","0","0","-8","0","0","-1","-1","0","-1","0","-5","0","-132","0","0","0","0","0","0","-0.5"
"442","org.apache.tools.ant.util.regexp.RegexpMatcher","0","0","-6","0","0","0","0","0","0","0","-6","0","-10","0","0","0","0","0","0","-0.333333333333333"
"443","org.apache.tools.ant.taskdefs.DiagnosticsTask","0","0","-3","0","0","0","0","0","0","0","-2","0","-14","0","0","0","0","0","0","-0.166666666666667"
"444","org.apache.tools.ant.types.ZipScanner","0","0","-2","0","0","0","0","0","0","0","-1","0","-126","0","0","0","0","0","0","1.5"
"445","org.apache.tools.ant.taskdefs.condition.IsReference","0","0","-4","0","0","0","0","0","0","0","-4","0","-68","0","-1","0","0","0","0","-0.25"
"446","org.apache.tools.ant.types.PropertySet$1","0","0","-4","0","0","0","0","0","0","0","-3","0","-34","0","-1","0","0","0","0","-0.25"
"447","org.apache.tools.ant.taskdefs.Execute$VmsCommandLauncher$1","0","0","-2","0","0","0","0","0","0","0","-1","0","-27","0","-1","0","0","0","0","-0.75"
"448","org.apache.tools.ant.taskdefs.War","0","0","-11","0","0","0","-1","0","0","0","-7","0","-200","0","-1","0","0","0","0","-0.40909090909091"
"449","org.apache.tools.ant.dispatch.DispatchTask","0","0","-4","0","0","0","0","0","0","0","-4","0","-17","0","0","0","0","0","0","-0.125"
"450","org.apache.tools.ant.taskdefs.VerifyJar$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451","org.apache.tools.ant.taskdefs.Copy$1","0","0","-2","0","0","0","0","0","0","0","-1","0","-20","0","-1","0","0","0","0","-0.5"
"452","org.apache.tools.ant.util.ScriptFixBSFPath","0","0","-5","0","0","0","0","0","0","0","-2","0","-209","0","0","0","0","0","0","-0.600000000000001"
"453","org.apache.tools.ant.filters.PrefixLines","0","0","-7","0","0","0","0","0","0","0","-5","0","-150","0","0","0","0","0","0","-0.214285714285715"
"454","org.apache.tools.ant.taskdefs.compilers.CompilerAdapter","0","0","-2","0","0","0","0","0","0","0","-2","0","-2","0","0","0","0","0","0","0"
"455","org.apache.tools.ant.util.FileUtils$1","0","0","-2","1","0","0","-2","1","0","0","-1","0.5","-27","0","-1","0.9","0","1","1","-4"
"456","org.apache.tools.ant.util.OutputStreamFunneler","0","0","-11","0","0","0","0","0","0","0","-4","0","-147","0","0","0","0","0","0","-0.363636363636363"
"457","org.apache.tools.ant.taskdefs.Javadoc$ExtensionInfo","0","0","-7","0","-1","0","0","0","0","0","-7","0","-53","0","-1","0","0","0","0","-0.142857142857143"
"458","org.apache.tools.ant.taskdefs.ExecuteOn","0","0","-32","0","-2","0","0","0","0","0","-20","0","-1291","0","-5","0","0","0","0","-0.28125"
"459","org.apache.tools.ant.types.resources.BaseResourceCollectionWrapper","0","0","-13","0","-4","-1","0","0","-1","0","-8","0","-245","0","-1","0","0","0","0","-0.153846153846153"
"460","org.apache.tools.ant.types.DirSet","0","0","-7","0","0","0","0","0","0","0","-6","0","-103","0","0","0","0","0","0","0"
"461","org.apache.tools.ant.types.FlexInteger","0","0","-3","0","0","0","0","0","0","0","-3","0","-19","0","0","0","0","0","0","-0.166666666666667"
"462","org.apache.tools.ant.input.PropertyFileInputHandler","0","0","-3","0","0","0","0","0","0","0","-2","0","-104","0","0","0","0","0","0","-0.333333333333336"
"463","org.apache.tools.ant.ProjectComponent","0","0","-10","0","-27","-1","0","0","-1","0","-10","0","-75","0","-2","0","0","0","0","-0.149999999999999"
"464","org.apache.tools.ant.filters.FixCrLfFilter$RemoveEofFilter","0","0","-2","0","0","0","0","0","0","0","-2","0","-39","0","0","0","0","0","0","-0.25"
"465","org.apache.tools.tar.TarOutputStream","0","0","-15","0","0","0","0","0","0","0","-14","0","-472","0","-1","0","0","0","0","-0.466666666666665"
"466","org.apache.tools.zip.AsiExtraField","0","0","-20","0","0","0","0","0","0","0","-18","-0.0394736842105263","-347","0","-1","0","0","0","0","-0.175000000000001"
"467","org.apache.tools.ant.util.PropertyOutputStream","0","0","-3","0","0","0","0","0","0","0","-3","0","-49","0","-1","0","0","0","0","-0.5"
"468","org.apache.tools.ant.filters.LineContains","0","0","-10","0","0","0","0","0","0","0","-7","0","-212","0","0","0","0","0","0","-0.25"
"469","org.apache.tools.ant.filters.BaseParamFilterReader","0","0","-4","0","-12","0","0","0","0","0","-3","0","-22","0","-1","0","0","0","0","-0.125"
"470","org.apache.tools.ant.taskdefs.compilers.AptCompilerAdapter","0","0","-5","0","0","0","0","0","0","0","-2","0","-171","0","0","0","0","0","0","-0.299999999999997"
"471","org.apache.tools.ant.types.Commandline$Marker","0","0","-2","0","0","0","0","0","0","0","-1","0","-56","0","-1","0","0","0","0","-0.75"
"472","org.apache.tools.ant.types.selectors.PresentSelector$FilePresence","0","0","-2","0","0","0","0","0","0","0","-2","0","-16","0","0","0","0","0","0","0"
"473","org.apache.tools.ant.types.selectors.SelectorContainer","0","0","-24","0","0","0","0","0","0","0","-24","0","-24","0","0","0","0","0","0","0"
"474","org.apache.tools.ant.UnsupportedElementException","0","0","-2","0","0","0","0","0","0","0","-2","0","-13","0","0","0","0","0","0","-0.25"
"475","org.apache.tools.ant.Executor","0","0","-2","0","0","-1","0","0","-1","0","-2","0","-2","0","0","0","0","0","0","0"
"476","org.apache.tools.mail.ErrorInQuitException","0","0","-1","0","0","0","0","0","0","0","-1","0","-6","0","0","0","0","0","0","0"
"477","org.apache.tools.ant.util.regexp.RegexpFactory","0","0","-5","0","0","0","-4","-4","0","0","-3","1.25","-133","0","0","0.0636363636363636","0.0333333333333333","-1","-1","2.25"
"478","org.apache.tools.ant.taskdefs.Execute$Java13CommandLauncher","0","0","-2","0","-1","0","0","0","0","0","-2","0","-117","0","0","0","0","0","0","-0.25"
"479","org.apache.tools.ant.taskdefs.Delete$ReverseDirs$1","0","0","-2","0","0","0","0","0","0","0","-1","0","-12","0","0","0","0","0","0","0"
"480","org.apache.tools.ant.util.TimeoutObserver","0","0","-1","0","0","0","0","0","0","0","-1","0","-1","0","0","0","0","0","0","0"
"481","org.apache.tools.ant.types.resources.selectors.None","0","0","-3","0","0","0","0","0","0","0","-3","0","-33","0","0","0","0","0","0","0"
"482","org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler","0","0","-3","0","0","0","0","0","0","0","-1","0","-40","0","0","0","0","0","0","0"
"483","org.apache.tools.ant.listener.AnsiColorLogger","0","0","-3","0","0","0","0","0","0","0","-1","0","-264","0","0","0","0","0","0","-2.66666666666666"
"484","org.apache.tools.ant.util.ScriptRunnerBase","0","0","-28","0","0","-2","-7","-78","0","-2","-22","0.00462962962962965","-383","0","-1","0","0.0364285714285714","0","0","-1.28830188679245"
"485","org.apache.tools.ant.types.TimeComparison","0","0","-8","0","-1","0","0","0","0","0","-7","0","-136","0","-4","0","0","0","0","-0.3125"
"486","org.apache.tools.ant.RuntimeConfigurable","0","0","-25","0","0","0","0","0","0","0","-22","0","-518","0","-1","0","0","0","0","-0.240000000000002"
"487","org.apache.tools.ant.types.resources.selectors.Type$FileDir","0","0","-4","0","0","0","0","0","0","0","-3","0","-28","0","0","0","0","0","0","-0.125"
"488","org.apache.tools.ant.taskdefs.ExecuteJava","0","0","-14","0","0","0","0","0","0","0","-13","0","-630","0","-4","0","0","0","0","-0.357142857142861"
"489","org.apache.tools.ant.taskdefs.Javadoc$DocletParam","0","0","-5","0","0","0","0","0","0","0","-5","0","-28","0","-1","0","0","0","0","-0.3"
"490","org.apache.tools.ant.types.Parameterizable","0","0","-1","0","0","0","0","0","0","0","-1","0","-1","0","0","0","0","0","0","0"
"491","org.apache.tools.ant.types.resources.comparators.DelegatedResourceComparator","0","0","-6","0","0","0","0","0","0","0","-4","0","-169","0","0","0","0","0","0","-0.0833333333333321"
"492","org.apache.tools.ant.DynamicElementNS","0","0","-1","0","0","0","0","0","0","0","-1","0","-1","0","0","0","0","0","0","0"
"493","org.apache.tools.ant.types.selectors.SelectSelector","0","0","-13","0","0","0","0","0","0","0","-12","0","-199","0","0","0","0","0","0","-0.0769230769230766"
"494","org.apache.tools.ant.taskdefs.JikesOutputParser","0","0","-12","0","0","0","0","0","0","0","-5","0","-156","0","-1","0","0","0","0","-0.291666666666668"
"495","org.apache.tools.ant.taskdefs.XSLTProcess$StyleMapper","0","0","-5","0","0","0","0","0","0","0","-3","0","-45","0","-1","0","0","0","0","-0.100000000000001"
"496","org.apache.tools.ant.DynamicConfigurator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"497","org.apache.tools.zip.UnrecognizedExtraField","0","0","-10","0","0","0","0","0","0","0","-10","0","-76","0","-1","0","0","0","0","-0.15"
"498","org.apache.tools.ant.taskdefs.Typedef","0","0","-1","0","-1","0","0","0","0","0","-1","0","-4","0","0","0","0","0","0","0"
"499","org.apache.tools.ant.util.CollectionUtils$CompoundEnumeration","0","0","-3","0","0","0","0","0","0","0","-3","0","-38","0","0","0","0","0","0","-0.333333333333334"
"500","org.apache.tools.ant.filters.ConcatFilter","0","0","-9","0","0","0","0","0","0","0","-8","0","-217","0","0","0","0","0","0","-0.222222222222221"
"501","org.apache.tools.ant.taskdefs.condition.Not","0","0","-2","0","0","0","0","0","0","0","-2","0","-33","0","0","0","0","0","0","0"
"502","org.apache.tools.ant.types.Comparison","0","0","-5","0","-2","0","0","0","0","0","-4","0","-189","0","-6","0","0","0","0","-1"
"503","org.apache.tools.ant.taskdefs.Manifest$Section","0","0","-18","0","0","0","0","0","0","0","-16","0","-512","0","0","0","0","0","0","-0.111111111111111"
"504","org.apache.tools.ant.types.resources.CompressedResource","0","0","-24","0","-2","0","0","0","0","0","-20","-0.304347826086956","-252","0","-1","0","0","0","0","-0.0625"
"505","org.apache.tools.ant.types.selectors.DifferentSelector","0","0","-5","0","0","0","0","0","0","0","-3","0","-106","0","-1","0","0","0","0","-0.299999999999997"
"506","org.apache.tools.ant.taskdefs.Sync","0","0","-18","0","0","0","0","0","0","0","-12","0","-568","0","-2","0","0","0","0","-0.0555555555555571"
"507","org.apache.tools.ant.taskdefs.condition.IsSet","0","0","-3","0","0","0","0","0","0","0","-3","0","-29","0","0","0","0","0","0","-0.166666666666666"
"508","org.apache.tools.ant.filters.LineContainsRegExp","0","0","-10","0","0","0","0","0","0","0","-7","0","-221","0","0","0","0","0","0","-0.25"
"509","org.apache.tools.ant.util.ClasspathUtils","0","0","-13","0","0","-1","0","0","-1","0","-10","0","-273","0","0","0","0","0","0","-0.0769230769230766"
"510","org.apache.tools.ant.taskdefs.Available$FileDir","0","0","-5","0","0","0","0","0","0","0","-4","0","-33","0","0","0","0","0","0","-0.0999999999999996"
"511","org.apache.tools.ant.taskdefs.Length$Handler","0","0","-4","0","-2","-2","0","0","-1","-1","0","0","-22","0","-1","0","0","0","0","-0.25"
"512","org.apache.tools.ant.UnknownElement","0","0","-31","0","0","0","0","0","0","0","-19","0","-921","0","0","0","0","0","0","-0.403225806451612"
"513","org.apache.tools.ant.types.selectors.BaseExtendSelector","0","0","-4","0","-8","0","0","0","0","0","-3","0","-18","0","-1","0","0","0","0","-0.125"
"514","org.apache.tools.ant.taskdefs.Checksum","0","0","-24","0","0","0","0","0","0","0","-18","-0.0448179271708685","-1058","0","-1","0","0","0","0","-0.354166666666664"
"515","org.apache.tools.ant.types.selectors.DateSelector","0","0","-14","0","0","0","2","0","0","0","-13","0","-376","0","-2","0","0","0","0","-0.25"
"516","org.apache.tools.ant.util.IdentityMapper","0","0","-4","0","0","0","0","0","0","0","-4","0","-16","0","0","0","0","0","0","0"
"517","org.apache.tools.ant.taskdefs.PathConvert$MapEntry","0","0","-4","0","0","0","0","0","0","0","-4","0","-80","0","-1","0","0","0","0","-0.375"
"518","org.apache.tools.ant.taskdefs.Javadoc$AccessType","0","0","-2","0","0","0","0","0","0","0","-2","0","-24","0","0","0","0","0","0","0"
"519","org.apache.tools.ant.DemuxOutputStream","0","0","-10","0","0","0","0","0","0","0","-5","0","-251","0","-1","0","0","0","0","-0.350000000000001"
"520","org.apache.tools.ant.util.OutputStreamFunneler$1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"521","org.apache.tools.ant.filters.FixCrLfFilter$AddTabFilter","0","0","-2","0","0","0","0","0","0","0","-2","0","-169","0","0","0","0","0","0","-0.5"
"522","org.apache.tools.ant.types.spi.Provider","0","0","-4","0","0","0","0","0","0","0","-4","0","-37","0","0","0","0","0","0","-0.125"
"523","org.apache.tools.ant.UnsupportedAttributeException","0","0","-2","0","0","0","0","0","0","0","-2","0","-13","0","0","0","0","0","0","-0.25"
"524","org.apache.tools.zip.JarMarker","0","0","-9","0","0","0","0","0","0","0","-8","0","-54","0","-3","0","0","0","0","-0.222222222222222"
"525","org.apache.tools.ant.filters.BaseFilterReader","0","0","-10","0","-6","0","0","0","0","0","-5","0","-146","0","-1","0","0","0","0","-0.149999999999999"
"526","org.apache.tools.ant.taskdefs.ExecuteStreamHandler","0","0","-5","0","0","0","0","0","0","0","-5","0","-5","0","0","0","0","0","0","0"
"527","org.apache.tools.ant.types.resources.Restrict$1","0","0","-2","0","0","0","0","0","0","0","0","0","-48","0","-1","0","0","0","0","-0.25"
"528","org.apache.tools.ant.taskdefs.condition.Matches","0","0","-8","0","0","0","0","0","0","0","-8","0","-122","0","-1","0","0","0","0","-0.3125"
"529","org.apache.tools.ant.filters.FixCrLfFilter$AddAsisRemove","0","0","-12","0","0","0","0","0","0","0","-5","0","-111","0","-3","0","0","0","0","-0.125"
"530","org.apache.tools.ant.types.Commandline$Argument","0","0","-7","0","-1","0","0","0","0","0","-7","0","-70","0","0","0","0","0","0","-0.0714285714285712"
"531","org.apache.tools.ant.types.resources.Tokens","0","0","-5","0","0","0","-2","0","0","0","-3","0","-152","0","-1","0","0","0","0","-0.800000000000001"
"532","org.apache.tools.ant.taskdefs.Pack","0","0","-14","0","-2","0","-2","0","0","0","-8","-0.0833333333333331","-253","0","-1","0","0","0","0","-1.21428571428572"
"533","org.apache.tools.ant.filters.TailFilter","0","0","-10","0","0","0","1","0","0","0","-6","0","-322","0","-1","0","0","0","0","-0.199999999999999"
