org.apache.tools.ant.types.resources.selectors.Type ; 1 ; 1 ; 5 ; 1 ; 0 ; 6 ; 10 ; 0 ; 2 ; 4 ; 4 ; 0.9 ; 74 ; 0.6 ; 3 ; 0.0 ; 0.5833333333333334 ; 0 ; 0 ; 12.8 ; #
org.apache.tools.ant.taskdefs.Execute$PerlScriptCommandLauncher ; 0 ; 0 ; 2 ; 3 ; 0 ; 5 ; 15 ; 0 ; 1 ; 5 ; 1 ; 0.0 ; 92 ; 1.0 ; 0 ; 0.75 ; 0.5833333333333334 ; 1 ; 1 ; 44.5 ; #
org.apache.tools.ant.filters.LineContains$Contains ; 0 ; 0 ; 3 ; 1 ; 0 ; 1 ; 4 ; 1 ; 1 ; 0 ; 3 ; 0.5 ; 14 ; 1.0 ; 0 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 3.3333333333333335 ; #
org.apache.tools.ant.util.Watchdog ; 0 ; 0 ; 7 ; 1 ; 0 ; 3 ; 22 ; 0 ; 3 ; 1 ; 6 ; 0.7083333333333334 ; 112 ; 0.75 ; 0 ; 0.0 ; 0.47619047619047616 ; 0 ; 0 ; 14.428571428571429 ; #
org.apache.tools.ant.helper.ProjectHelper2$AntHandler ; 0 ; 0 ; 7 ; 1 ; 4 ; 7 ; 16 ; 21 ; 6 ; 1 ; 6 ; 2.0 ; 58 ; 0.0 ; 0 ; 0.0 ; 0.5 ; 0 ; 0 ; 7.285714285714286 ; #
org.apache.tools.ant.filters.HeadFilter ; 0 ; 0 ; 10 ; 5 ; 0 ; 5 ; 24 ; 0 ; 1 ; 4 ; 6 ; 0.7037037037037037 ; 245 ; 1.0 ; 1 ; 0.7777777777777778 ; 0.375 ; 2 ; 4 ; 22.6 ; #
org.apache.tools.ant.util.DeweyDecimal ; 0 ; 0 ; 10 ; 1 ; 0 ; 1 ; 24 ; 0 ; 1 ; 0 ; 10 ; 0.0 ; 291 ; 1.0 ; 0 ; 0.0 ; 0.36 ; 0 ; 0 ; 28.0 ; #
org.apache.tools.ant.types.selectors.BaseSelector ; 0 ; 0 ; 6 ; 3 ; 5 ; 9 ; 10 ; 3 ; 6 ; 3 ; 6 ; 0.4 ; 46 ; 1.0 ; 0 ; 0.8571428571428571 ; 0.5 ; 0 ; 0 ; 6.5 ; #
org.apache.tools.ant.util.FlatFileNameMapper ; 0 ; 0 ; 4 ; 1 ; 0 ; 2 ; 7 ; 6 ; 1 ; 1 ; 4 ; 2.0 ; 20 ; 0.0 ; 0 ; 0.0 ; 0.875 ; 0 ; 0 ; 4.0 ; #
org.apache.tools.ant.types.resources.selectors.And ; 1 ; 1 ; 3 ; 4 ; 0 ; 4 ; 9 ; 3 ; 1 ; 3 ; 3 ; 2.0 ; 26 ; 0.0 ; 0 ; 0.9722222222222222 ; 0.5555555555555556 ; 0 ; 0 ; 7.666666666666667 ; #
org.apache.tools.ant.types.resources.Touchable ; 1 ; 2 ; 1 ; 1 ; 0 ; 4 ; 1 ; 0 ; 4 ; 0 ; 1 ; 2.0 ; 1 ; 0.0 ; 0 ; 0.0 ; 1.0 ; 0 ; 0 ; 0.0 ; #
org.apache.tools.ant.taskdefs.Recorder$ActionChoices ; 0 ; 0 ; 3 ; 2 ; 0 ; 2 ; 4 ; 1 ; 1 ; 1 ; 2 ; 0.5 ; 21 ; 1.0 ; 0 ; 0.9 ; 1.0 ; 1 ; 1 ; 5.666666666666667 ; #
org.apache.tools.ant.taskdefs.Replace$FileInput ; 0 ; 0 ; 5 ; 1 ; 0 ; 2 ; 17 ; 0 ; 1 ; 2 ; 0 ; 0.75 ; 88 ; 1.0 ; 1 ; 0.0 ; 0.4666666666666667 ; 0 ; 0 ; 15.6 ; #
org.apache.tools.ant.util.DOMElementWriter ; 1 ; 2 ; 17 ; 1 ; 0 ; 5 ; 66 ; 90 ; 4 ; 1 ; 13 ; 0.703125 ; 881 ; 1.0 ; 1 ; 0.0 ; 0.29375 ; 0 ; 0 ; 50.35294117647059 ; #
org.apache.tools.ant.taskdefs.Javac ; 1 ; 8 ; 80 ; 4 ; 1 ; 29 ; 127 ; 2916 ; 14 ; 17 ; 71 ; 0.9784810126582278 ; 1073 ; 1.0 ; 6 ; 0.4968152866242038 ; 0.20714285714285716 ; 1 ; 1 ; 11.9125 ; #
org.apache.tools.bzip2.BZip2Constants ; 0 ; 0 ; 1 ; 1 ; 0 ; 2 ; 1 ; 0 ; 2 ; 0 ; 0 ; 2.0 ; 2064 ; 0.0 ; 0 ; 0.0 ; 0.0 ; 0 ; 0 ; 2052.0 ; #
org.apache.tools.ant.taskdefs.Execute$VmsCommandLauncher ; 0 ; 0 ; 5 ; 3 ; 0 ; 5 ; 26 ; 10 ; 2 ; 5 ; 3 ; 2.0 ; 168 ; 0.0 ; 0 ; 0.42857142857142855 ; 0.52 ; 1 ; 1 ; 32.6 ; #
org.apache.tools.ant.taskdefs.Antlib ; 0 ; 0 ; 8 ; 3 ; 0 ; 10 ; 47 ; 16 ; 1 ; 9 ; 4 ; 0.7714285714285715 ; 217 ; 0.6 ; 0 ; 0.8409090909090909 ; 0.2708333333333333 ; 1 ; 1 ; 25.5 ; #
org.apache.tools.ant.types.selectors.DependSelector ; 0 ; 0 ; 3 ; 5 ; 0 ; 10 ; 12 ; 1 ; 6 ; 4 ; 3 ; 2.0 ; 76 ; 0.0 ; 0 ; 0.9534883720930233 ; 0.6666666666666666 ; 1 ; 1 ; 24.333333333333332 ; #
org.apache.tools.ant.NoBannerLogger ; 0 ; 0 ; 5 ; 2 ; 1 ; 5 ; 17 ; 4 ; 1 ; 4 ; 4 ; 0.5 ; 64 ; 1.0 ; 0 ; 0.8181818181818182 ; 0.9 ; 1 ; 1 ; 11.6 ; #
org.apache.tools.ant.types.resources.comparators.Name ; 0 ; 0 ; 2 ; 4 ; 0 ; 2 ; 5 ; 1 ; 0 ; 2 ; 1 ; 2.0 ; 11 ; 0.0 ; 0 ; 0.9714285714285714 ; 0.75 ; 1 ; 1 ; 4.5 ; #
org.apache.tools.ant.types.selectors.BaseSelectorContainer ; 0 ; 0 ; 28 ; 4 ; 5 ; 23 ; 45 ; 348 ; 5 ; 23 ; 28 ; 0.037037037037037035 ; 204 ; 1.0 ; 0 ; 0.5645161290322581 ; 0.07919254658385093 ; 0 ; 0 ; 6.25 ; #
org.apache.tools.ant.types.FilterSetCollection ; 1 ; 17 ; 5 ; 1 ; 0 ; 9 ; 13 ; 0 ; 8 ; 1 ; 5 ; 0.0 ; 69 ; 1.0 ; 0 ; 0.0 ; 0.5333333333333333 ; 0 ; 0 ; 12.6 ; #
org.apache.tools.ant.util.StringUtils ; 1 ; 4 ; 9 ; 1 ; 0 ; 26 ; 34 ; 36 ; 26 ; 0 ; 7 ; 1.1041666666666667 ; 299 ; 0.8333333333333334 ; 0 ; 0.0 ; 0.25 ; 0 ; 0 ; 31.555555555555557 ; #
org.apache.tools.ant.SubBuildListener ; 0 ; 0 ; 2 ; 1 ; 0 ; 7 ; 2 ; 1 ; 5 ; 2 ; 2 ; 2.0 ; 2 ; 0.0 ; 0 ; 0.0 ; 1.0 ; 0 ; 0 ; 0.0 ; #
org.apache.tools.ant.taskdefs.StreamPumper ; 0 ; 0 ; 10 ; 1 ; 0 ; 4 ; 18 ; 21 ; 4 ; 0 ; 8 ; 0.7283950617283951 ; 235 ; 1.0 ; 0 ; 0.0 ; 0.34 ; 0 ; 0 ; 21.6 ; #
org.apache.tools.ant.taskdefs.Retry ; 0 ; 0 ; 4 ; 3 ; 0 ; 5 ; 18 ; 0 ; 0 ; 5 ; 4 ; 0.5 ; 125 ; 1.0 ; 1 ; 0.925 ; 0.5 ; 1 ; 1 ; 29.75 ; #
org.apache.tools.ant.types.ResourceLocation ; 0 ; 0 ; 7 ; 1 ; 1 ; 4 ; 8 ; 3 ; 4 ; 0 ; 7 ; 0.6666666666666666 ; 43 ; 1.0 ; 0 ; 0.0 ; 0.47619047619047616 ; 0 ; 0 ; 4.714285714285714 ; #
org.apache.tools.ant.taskdefs.Jar ; 0 ; 0 ; 31 ; 5 ; 2 ; 25 ; 152 ; 349 ; 2 ; 23 ; 13 ; 0.8574074074074074 ; 1426 ; 1.0 ; 8 ; 0.81875 ; 0.11578947368421053 ; 4 ; 17 ; 44.41935483870968 ; #
org.apache.tools.ant.listener.BigProjectLogger ; 0 ; 0 ; 11 ; 3 ; 0 ; 6 ; 30 ; 53 ; 0 ; 6 ; 5 ; 1.1 ; 208 ; 0.0 ; 0 ; 0.6875 ; 0.7727272727272727 ; 2 ; 3 ; 17.727272727272727 ; #
org.apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm ; 0 ; 0 ; 6 ; 1 ; 0 ; 3 ; 25 ; 0 ; 1 ; 2 ; 6 ; 0.3 ; 136 ; 1.0 ; 0 ; 0.0 ; 0.4444444444444444 ; 0 ; 0 ; 21.333333333333332 ; #
org.apache.tools.ant.taskdefs.ResourceCount ; 0 ; 0 ; 8 ; 3 ; 0 ; 7 ; 24 ; 12 ; 0 ; 7 ; 8 ; 0.880952380952381 ; 134 ; 1.0 ; 2 ; 0.8409090909090909 ; 0.2708333333333333 ; 1 ; 1 ; 15.0 ; #
org.apache.tools.ant.taskdefs.Tar ; 1 ; 5 ; 23 ; 4 ; 0 ; 25 ; 172 ; 173 ; 1 ; 25 ; 10 ; 0.9253246753246753 ; 1231 ; 0.2857142857142857 ; 2 ; 0.78 ; 0.17391304347826086 ; 1 ; 1 ; 51.91304347826087 ; #
org.apache.tools.ant.taskdefs.condition.IsFailure ; 0 ; 0 ; 4 ; 1 ; 0 ; 2 ; 6 ; 0 ; 0 ; 2 ; 4 ; 0.3333333333333333 ; 19 ; 1.0 ; 0 ; 0.0 ; 0.625 ; 0 ; 0 ; 3.5 ; #
org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm ; 0 ; 0 ; 4 ; 1 ; 0 ; 2 ; 13 ; 6 ; 1 ; 1 ; 4 ; 2.0 ; 45 ; 0.0 ; 0 ; 0.0 ; 0.625 ; 0 ; 0 ; 10.25 ; #
org.apache.tools.ant.taskdefs.Replace ; 0 ; 0 ; 29 ; 4 ; 0 ; 10 ; 100 ; 248 ; 4 ; 10 ; 16 ; 0.8873626373626374 ; 816 ; 1.0 ; 3 ; 0.7428571428571429 ; 0.25 ; 2 ; 2 ; 26.689655172413794 ; #
org.apache.tools.ant.util.CompositeMapper ; 0 ; 0 ; 2 ; 2 ; 0 ; 3 ; 13 ; 1 ; 1 ; 2 ; 2 ; 2.0 ; 50 ; 0.0 ; 0 ; 0.875 ; 0.75 ; 0 ; 0 ; 24.0 ; #
org.apache.tools.ant.util.regexp.RegexpUtil ; 0 ; 0 ; 3 ; 1 ; 0 ; 0 ; 4 ; 3 ; 0 ; 0 ; 3 ; 2.0 ; 20 ; 0.0 ; 0 ; 0.0 ; 0.5 ; 0 ; 0 ; 5.666666666666667 ; #
org.apache.tools.ant.types.TarFileSet ; 0 ; 0 ; 21 ; 6 ; 1 ; 10 ; 41 ; 126 ; 2 ; 8 ; 15 ; 0.7875 ; 274 ; 1.0 ; 0 ; 0.8723404255319149 ; 0.17857142857142858 ; 5 ; 15 ; 11.666666666666666 ; #
org.apache.tools.ant.helper.IgnoreDependenciesExecutor ; 0 ; 0 ; 4 ; 1 ; 0 ; 5 ; 14 ; 4 ; 0 ; 5 ; 3 ; 0.6666666666666666 ; 68 ; 1.0 ; 1 ; 0.0 ; 0.5555555555555556 ; 0 ; 0 ; 15.75 ; #
org.apache.tools.ant.util.facade.ImplementationSpecificArgument ; 0 ; 0 ; 3 ; 3 ; 2 ; 6 ; 6 ; 1 ; 5 ; 1 ; 3 ; 0.5 ; 25 ; 1.0 ; 0 ; 0.8823529411764706 ; 0.8333333333333334 ; 1 ; 1 ; 7.0 ; #
org.apache.tools.ant.filters.EscapeUnicode ; 0 ; 0 ; 5 ; 5 ; 0 ; 3 ; 19 ; 4 ; 1 ; 2 ; 4 ; 0.25 ; 107 ; 1.0 ; 0 ; 0.9032258064516129 ; 0.7 ; 2 ; 5 ; 20.2 ; #
org.apache.tools.ant.taskdefs.DependSet$1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 3 ; 0 ; 0 ; 3 ; 0 ; 0 ; 2.0 ; 0 ; 0.0 ; 0 ; 0.0 ; 0.0 ; 0 ; 0 ; 0.0 ; #
org.apache.tools.ant.taskdefs.Exec$StreamPumper ; 0 ; 0 ; 3 ; 2 ; 0 ; 1 ; 10 ; 0 ; 1 ; 1 ; 3 ; 0.30000000000000004 ; 65 ; 1.0 ; 1 ; 0.9696969696969697 ; 0.5 ; 1 ; 1 ; 19.0 ; #
org.apache.tools.ant.taskdefs.SubAnt ; 0 ; 0 ; 31 ; 3 ; 0 ; 15 ; 109 ; 365 ; 0 ; 15 ; 27 ; 0.888095238095238 ; 793 ; 1.0 ; 2 ; 0.5522388059701493 ; 0.11491935483870967 ; 1 ; 3 ; 24.129032258064516 ; #
org.apache.tools.ant.types.Description ; 1 ; 1 ; 5 ; 3 ; 0 ; 8 ; 24 ; 10 ; 1 ; 8 ; 3 ; 2.0 ; 144 ; 0.0 ; 0 ; 0.8823529411764706 ; 0.4 ; 0 ; 0 ; 27.8 ; #
org.apache.tools.ant.taskdefs.Parallel$TaskRunnable ; 0 ; 0 ; 4 ; 1 ; 0 ; 2 ; 10 ; 0 ; 1 ; 2 ; 2 ; 0.6666666666666666 ; 108 ; 1.0 ; 2 ; 0.0 ; 0.5 ; 0 ; 0 ; 25.0 ; #
org.apache.tools.ant.taskdefs.Get$Base64Converter ; 0 ; 0 ; 1 ; 2 ; 0 ; 2 ; 2 ; 0 ; 1 ; 1 ; 0 ; 2.0 ; 4 ; 0.0 ; 0 ; 1.0 ; 1.0 ; 0 ; 0 ; 3.0 ; #
org.apache.tools.ant.taskdefs.Input ; 0 ; 0 ; 9 ; 3 ; 0 ; 8 ; 35 ; 8 ; 1 ; 8 ; 8 ; 0.8035714285714286 ; 201 ; 0.8571428571428571 ; 1 ; 0.8222222222222222 ; 0.7777777777777778 ; 1 ; 1 ; 20.555555555555557 ; #
