org.apache.lucene.search.BooleanQuery$1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 3 ; 3 ; 1 ; 1 ; 3 ; 1 ; 1.0 ; 12 ; 0.0 ; 1 ; 0.0 ; 0.625 ; 0 ; 0 ; 4.5 ; #
org.apache.lucene.index.FieldsReader ; 0 ; 0 ; 19 ; 1 ; 0 ; 24 ; 59 ; 31 ; 5 ; 20 ; 1 ; 0.746031746031746 ; 769 ; 0.9285714285714286 ; 6 ; 0.0 ; 0.19907407407407407 ; 0 ; 0 ; 38.73684210526316 ; #
org.apache.lucene.index.NoDeletionPolicy ; 0 ; 0 ; 4 ; 1 ; 0 ; 1 ; 5 ; 6 ; 0 ; 1 ; 2 ; 1.0 ; 15 ; 0.0 ; 1 ; 0.0 ; 0.8333333333333334 ; 0 ; 0 ; 2.5 ; #
org.apache.lucene.search.FieldComparator$TermOrdValComparator ; 0 ; 0 ; 10 ; 0 ; 0 ; 7 ; 20 ; 0 ; 1 ; 6 ; 9 ; 0.6837606837606837 ; 324 ; 0.9230769230769231 ; 5 ; 0.0 ; 0.4222222222222222 ; 0 ; 0 ; 30.1 ; #
org.apache.lucene.index.MergePolicy ; 0 ; 0 ; 8 ; 1 ; 2 ; 9 ; 11 ; 26 ; 4 ; 6 ; 8 ; 0.8571428571428571 ; 22 ; 1.0 ; 1 ; 0.0 ; 0.3541666666666667 ; 0 ; 0 ; 1.625 ; #
org.apache.lucene.util.automaton.MinimizationOperations$StateListNode ; 0 ; 0 ; 2 ; 1 ; 0 ; 3 ; 3 ; 0 ; 2 ; 2 ; 0 ; 0.25 ; 81 ; 0.0 ; 4 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 37.5 ; #
org.apache.lucene.index.IntBlockPool ; 0 ; 0 ; 3 ; 1 ; 0 ; 3 ; 7 ; 0 ; 2 ; 1 ; 3 ; 0.08333333333333326 ; 119 ; 0.16666666666666666 ; 1 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 36.666666666666664 ; #
org.apache.lucene.store.NIOFSDirectory ; 0 ; 0 ; 3 ; 0 ; 0 ; 4 ; 9 ; 3 ; 1 ; 4 ; 3 ; 2.0 ; 28 ; 0.0 ; 0 ; 0.0 ; 0.5333333333333333 ; 0 ; 0 ; 8.333333333333334 ; #
org.apache.lucene.index.DocFieldProcessorPerThread$PerDoc ; 0 ; 0 ; 4 ; 0 ; 0 ; 2 ; 9 ; 0 ; 1 ; 2 ; 3 ; 0.3333333333333333 ; 73 ; 0.0 ; 3 ; 0.0 ; 0.625 ; 0 ; 0 ; 16.5 ; #
org.apache.lucene.index.MergePolicy$MergeAbortedException ; 0 ; 0 ; 2 ; 4 ; 0 ; 6 ; 3 ; 1 ; 6 ; 0 ; 2 ; 2.0 ; 10 ; 0.0 ; 0 ; 1.0 ; 0.75 ; 0 ; 0 ; 4.0 ; #
org.apache.lucene.index.codecs.standard.StandardTermsDictReader$TermFieldsEnum ; 0 ; 0 ; 3 ; 0 ; 0 ; 5 ; 10 ; 0 ; 1 ; 5 ; 2 ; 0.6666666666666666 ; 42 ; 0.0 ; 2 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 12.0 ; #
org.apache.lucene.util.automaton.LevenshteinAutomata ; 0 ; 0 ; 3 ; 1 ; 0 ; 8 ; 31 ; 0 ; 1 ; 7 ; 2 ; 0.5625 ; 400 ; 0.0 ; 1 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 129.66666666666666 ; #
org.apache.lucene.search.FieldCacheTermsFilter$FieldCacheTermsFilterDocIdSet$FieldCacheTermsFilterDocIdSetIterator ; 0 ; 0 ; 4 ; 0 ; 0 ; 4 ; 9 ; 0 ; 1 ; 4 ; 3 ; 0.16666666666666666 ; 72 ; 0.5 ; 1 ; 0.0 ; 0.5 ; 0 ; 0 ; 16.5 ; #
org.apache.lucene.store.SimpleFSDirectory ; 0 ; 0 ; 3 ; 0 ; 0 ; 4 ; 8 ; 3 ; 1 ; 4 ; 3 ; 2.0 ; 28 ; 0.0 ; 0 ; 0.0 ; 0.5333333333333333 ; 0 ; 0 ; 8.333333333333334 ; #
org.apache.lucene.search.FieldComparator$FloatComparator ; 0 ; 0 ; 7 ; 0 ; 0 ; 6 ; 10 ; 0 ; 1 ; 5 ; 6 ; 0.7000000000000001 ; 103 ; 1.0 ; 1 ; 0.0 ; 0.4857142857142857 ; 0 ; 0 ; 13.0 ; #
org.apache.lucene.search.TopScoreDocCollector$InOrderTopScoreDocCollector ; 0 ; 0 ; 5 ; 0 ; 0 ; 5 ; 11 ; 8 ; 1 ; 5 ; 2 ; 0.75 ; 79 ; 0.0 ; 0 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 14.6 ; #
org.apache.lucene.search.BooleanScorer2$2 ; 0 ; 0 ; 2 ; 0 ; 0 ; 4 ; 6 ; 0 ; 1 ; 4 ; 1 ; 0.0 ; 53 ; 0.5 ; 1 ; 0.0 ; 0.6 ; 0 ; 0 ; 23.5 ; #
org.apache.lucene.document.LoadFirstFieldSelector ; 0 ; 0 ; 2 ; 1 ; 0 ; 2 ; 3 ; 1 ; 0 ; 2 ; 2 ; 2.0 ; 7 ; 0.0 ; 0 ; 0.0 ; 0.75 ; 0 ; 0 ; 2.5 ; #
org.apache.lucene.util.CharacterUtils$CharacterBuffer ; 0 ; 0 ; 12 ; 1 ; 0 ; 4 ; 13 ; 10 ; 4 ; 0 ; 4 ; 0.7045454545454546 ; 82 ; 1.0 ; 0 ; 0.0 ; 0.2833333333333333 ; 0 ; 0 ; 5.5 ; #
org.apache.lucene.analysis.CharTokenizer ; 0 ; 0 ; 16 ; 0 ; 0 ; 10 ; 45 ; 72 ; 0 ; 10 ; 9 ; 0.6095238095238095 ; 571 ; 0.9285714285714286 ; 6 ; 0.0 ; 0.3238095238095238 ; 0 ; 0 ; 33.8125 ; #
org.apache.lucene.util.StringInterner ; 0 ; 0 ; 3 ; 1 ; 1 ; 2 ; 6 ; 3 ; 2 ; 0 ; 3 ; 2.0 ; 18 ; 0.0 ; 0 ; 0.0 ; 0.5 ; 0 ; 0 ; 5.0 ; #
org.apache.lucene.search.BooleanScorer2$1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 3 ; 6 ; 0 ; 2 ; 3 ; 1 ; 0.0 ; 49 ; 0.6666666666666666 ; 1 ; 0.0 ; 0.625 ; 0 ; 0 ; 22.0 ; #
org.apache.lucene.index.codecs.standard.StandardTermsDictWriter ; 0 ; 0 ; 8 ; 0 ; 0 ; 16 ; 36 ; 12 ; 3 ; 14 ; 3 ; 0.8928571428571429 ; 268 ; 0.4166666666666667 ; 6 ; 0.0 ; 0.2222222222222222 ; 0 ; 0 ; 31.0 ; #
org.apache.lucene.search.FilterManager ; 0 ; 0 ; 5 ; 1 ; 0 ; 4 ; 18 ; 4 ; 3 ; 3 ; 4 ; 0.8214285714285714 ; 108 ; 1.0 ; 2 ; 0.0 ; 0.35 ; 0 ; 0 ; 19.2 ; #
org.apache.lucene.util.NamedThreadFactory ; 0 ; 0 ; 4 ; 1 ; 0 ; 1 ; 17 ; 2 ; 1 ; 0 ; 2 ; 0.7999999999999999 ; 93 ; 1.0 ; 0 ; 0.0 ; 0.5555555555555556 ; 0 ; 0 ; 21.0 ; #
org.apache.lucene.util.SimpleStringInterner$1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 2 ; 0 ; 0 ; 2 ; 0 ; 0 ; 2.0 ; 0 ; 0.0 ; 0 ; 0.0 ; 0.0 ; 0 ; 0 ; 0.0 ; #
org.apache.lucene.search.payloads.MinPayloadFunction ; 0 ; 0 ; 5 ; 0 ; 0 ; 1 ; 9 ; 10 ; 0 ; 1 ; 5 ; 2.0 ; 52 ; 0.0 ; 0 ; 0.0 ; 0.48 ; 0 ; 0 ; 9.4 ; #
org.apache.lucene.index.SegmentTermPositionVector ; 0 ; 0 ; 4 ; 0 ; 0 ; 5 ; 5 ; 0 ; 1 ; 4 ; 3 ; 0.6666666666666666 ; 65 ; 0.6666666666666666 ; 1 ; 0.0 ; 0.47619047619047616 ; 0 ; 0 ; 14.5 ; #
org.apache.lucene.index.ParallelReader$ParallelFieldsEnum ; 0 ; 0 ; 4 ; 0 ; 0 ; 7 ; 15 ; 0 ; 1 ; 6 ; 2 ; 0.6666666666666666 ; 80 ; 0.0 ; 2 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 17.75 ; #
org.apache.lucene.search.FieldCache$DoubleParser ; 0 ; 0 ; 1 ; 1 ; 0 ; 11 ; 1 ; 0 ; 9 ; 2 ; 1 ; 2.0 ; 1 ; 0.0 ; 0 ; 0.0 ; 1.0 ; 0 ; 0 ; 0.0 ; #
org.apache.lucene.util.automaton.State$TransitionsIterable$1 ; 0 ; 0 ; 5 ; 1 ; 0 ; 3 ; 6 ; 4 ; 1 ; 3 ; 4 ; 0.375 ; 44 ; 0.0 ; 1 ; 0.0 ; 0.6 ; 0 ; 0 ; 7.4 ; #
org.apache.lucene.search.CachingWrapperFilter ; 0 ; 0 ; 7 ; 0 ; 0 ; 10 ; 25 ; 1 ; 1 ; 10 ; 6 ; 0.7083333333333334 ; 135 ; 0.25 ; 2 ; 0.0 ; 0.3333333333333333 ; 0 ; 0 ; 17.714285714285715 ; #
org.apache.lucene.document.MapFieldSelector ; 0 ; 0 ; 4 ; 1 ; 0 ; 2 ; 13 ; 0 ; 0 ; 2 ; 4 ; 0.0 ; 59 ; 0.0 ; 0 ; 0.0 ; 0.4 ; 0 ; 0 ; 13.5 ; #
org.apache.lucene.search.BooleanClause$Occur$1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 2 ; 3 ; 1 ; 1 ; 2 ; 1 ; 2.0 ; 10 ; 0.0 ; 0 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 4.0 ; #
org.apache.lucene.search.BooleanClause$Occur$2 ; 0 ; 0 ; 2 ; 0 ; 0 ; 2 ; 3 ; 1 ; 1 ; 2 ; 1 ; 2.0 ; 10 ; 0.0 ; 0 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 4.0 ; #
org.apache.lucene.util.automaton.MinimizationOperations$IntPair ; 0 ; 0 ; 1 ; 1 ; 0 ; 1 ; 2 ; 0 ; 1 ; 0 ; 0 ; 2.0 ; 12 ; 0.0 ; 0 ; 0.0 ; 1.0 ; 0 ; 0 ; 9.0 ; #
org.apache.lucene.search.BooleanClause$Occur$3 ; 0 ; 0 ; 2 ; 0 ; 0 ; 2 ; 3 ; 1 ; 1 ; 2 ; 1 ; 2.0 ; 10 ; 0.0 ; 0 ; 0.0 ; 0.6666666666666666 ; 0 ; 0 ; 4.0 ; #
org.apache.lucene.index.CompoundFileWriter$1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 2 ; 0 ; 0 ; 2 ; 0 ; 0 ; 2.0 ; 0 ; 0.0 ; 0 ; 0.0 ; 0.0 ; 0 ; 0 ; 0.0 ; #
org.apache.lucene.util.automaton.UTF32ToUTF8$UTF8Byte ; 0 ; 0 ; 2 ; 1 ; 0 ; 2 ; 3 ; 1 ; 1 ; 1 ; 0 ; 2.0 ; 10 ; 0.0 ; 0 ; 0.0 ; 0.75 ; 0 ; 0 ; 3.0 ; #
org.apache.lucene.search.FuzzyTermsEnum$LinearFuzzyTermsEnum ; 0 ; 0 ; 4 ; 0 ; 0 ; 11 ; 25 ; 0 ; 1 ; 11 ; 1 ; 0.38095238095238093 ; 350 ; 0.8571428571428571 ; 4 ; 0.0 ; 0.45 ; 0 ; 0 ; 84.75 ; #
org.apache.lucene.index.MergePolicy$MergeSpecification ; 0 ; 0 ; 3 ; 1 ; 0 ; 6 ; 13 ; 0 ; 4 ; 2 ; 3 ; 0.0 ; 58 ; 0.0 ; 0 ; 0.0 ; 0.5555555555555556 ; 0 ; 0 ; 18.0 ; #
org.apache.lucene.search.MultiPhraseQuery$MultiPhraseWeight ; 0 ; 0 ; 7 ; 0 ; 0 ; 19 ; 64 ; 0 ; 1 ; 19 ; 7 ; 0.6666666666666666 ; 554 ; 0.8333333333333334 ; 2 ; 0.0 ; 0.2857142857142857 ; 0 ; 0 ; 77.28571428571429 ; #
org.apache.lucene.index.MultiLevelSkipListWriter ; 0 ; 0 ; 6 ; 1 ; 0 ; 2 ; 16 ; 0 ; 0 ; 2 ; 0 ; 0.4666666666666667 ; 178 ; 1.0 ; 1 ; 0.0 ; 0.6111111111111112 ; 0 ; 0 ; 28.166666666666668 ; #
org.apache.lucene.search.function.ValueSourceQuery$ValueSourceScorer ; 0 ; 0 ; 6 ; 0 ; 0 ; 10 ; 13 ; 0 ; 1 ; 10 ; 4 ; 0.4666666666666667 ; 105 ; 0.8333333333333334 ; 3 ; 0.0 ; 0.38095238095238093 ; 0 ; 0 ; 15.5 ; #
org.apache.lucene.util.automaton.BasicOperations$1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 4 ; 0 ; 0 ; 4 ; 0 ; 0 ; 2.0 ; 0 ; 0.0 ; 0 ; 0.0 ; 0.0 ; 0 ; 0 ; 0.0 ; #
org.apache.lucene.index.PositionBasedTermVectorMapper ; 0 ; 0 ; 6 ; 0 ; 0 ; 4 ; 15 ; 11 ; 0 ; 4 ; 6 ; 0.85 ; 108 ; 1.0 ; 0 ; 0.0 ; 0.3333333333333333 ; 0 ; 0 ; 16.333333333333332 ; #
org.apache.lucene.queryParser.QueryParser ; 0 ; 0 ; 80 ; 1 ; 1 ; 40 ; 178 ; 2578 ; 1 ; 39 ; 43 ; 0.9175868569889578 ; 3721 ; 0.5957446808510638 ; 15 ; 0.0 ; 0.09260493004663557 ; 0 ; 0 ; 44.925 ; #
org.apache.lucene.util.automaton.SortedIntSet$FrozenIntSet ; 0 ; 0 ; 5 ; 1 ; 0 ; 3 ; 11 ; 0 ; 2 ; 2 ; 5 ; 0.41666666666666663 ; 171 ; 0.0 ; 1 ; 0.0 ; 0.44 ; 1 ; 1 ; 32.6 ; #
